CustomerID,Country,CountryIndex,RecencyDays,Frequency,Monetary,LastPurchaseTS,PurchaseHour,PurchaseMonth,DayOfWeek,is_weekend
17171,United Kingdom,0.0,289,2,384.59,2011-02-23T16:37:00.000+03:00,16,2,4,0
18046,United Kingdom,0.0,649,1,189.63,2010-02-28T11:36:00.000+03:00,11,2,1,0
13840,United Kingdom,0.0,416,1,651.4,2010-10-19T13:34:00.000+03:00,13,10,3,0
18183,United Kingdom,0.0,227,2,590.47,2011-04-26T15:26:00.000+03:00,15,4,3,0
18121,United Kingdom,0.0,149,2,615.8,2011-07-13T12:53:00.000+03:00,12,7,4,0
16460,United Kingdom,0.0,28,3,803.55,2011-11-11T13:46:00.000+03:00,13,11,6,1
16734,United Kingdom,0.0,52,3,596.76,2011-10-18T13:44:00.000+03:00,13,10,3,0
13490,United Kingdom,0.0,654,1,154.25,2010-02-23T14:48:00.000+03:00,14,2,3,0
15748,United Kingdom,0.0,40,3,212.91,2011-10-30T12:51:00.000+03:00,12,10,1,0
14518,United Kingdom,0.0,64,1,137.89,2011-10-06T14:43:00.000+03:00,14,10,5,0
18047,United Kingdom,0.0,381,2,326.09,2010-11-23T13:11:00.000+03:00,13,11,3,0
17587,United Kingdom,0.0,628,1,176.71,2010-03-21T14:16:00.000+03:00,14,3,1,0
12912,United Kingdom,0.0,8,4,834.66,2011-12-01T13:03:00.000+03:00,13,12,5,0
12781,Czech Republic,31.0,63,2,634.54,2011-10-07T10:37:00.000+03:00,10,10,6,1
12499,Germany,1.0,560,1,350.16,2010-05-28T15:12:00.000+03:00,15,5,6,1
17944,United Kingdom,0.0,423,1,74.99,2010-10-12T16:25:00.000+03:00,16,10,3,0
17264,United Kingdom,0.0,424,1,268.28,2010-10-11T12:52:00.000+03:00,12,10,2,0
17626,United Kingdom,0.0,602,1,254.0,2010-04-16T12:15:00.000+03:00,12,4,6,1
15757,United Kingdom,0.0,65,6,2911.32,2011-10-05T12:14:00.000+03:00,12,10,4,0
18056,United Kingdom,0.0,288,2,554.6,2011-02-24T14:27:00.000+03:00,14,2,5,0
15825,United Kingdom,0.0,172,1,474.94,2011-06-20T13:27:00.000+03:00,13,6,2,0
12956,United Kingdom,0.0,306,4,507.97,2011-02-06T16:08:00.000+03:00,16,2,1,0
17349,United Kingdom,0.0,179,4,444.43,2011-06-13T14:29:00.000+03:00,14,6,2,0
13217,United Kingdom,0.0,122,1,52.02,2011-08-09T15:32:00.000+03:00,15,8,3,0
15616,United Kingdom,0.0,438,1,317.11,2010-09-27T13:10:00.000+03:00,13,9,2,0
15782,United Kingdom,0.0,9,4,2216.98,2011-11-30T10:49:00.000+03:00,10,11,4,0
12984,United Kingdom,0.0,18,1,97.5,2011-11-21T12:37:00.000+03:00,12,11,2,0
15086,United Kingdom,0.0,564,2,218.53,2010-05-24T12:27:00.000+03:00,12,5,2,0
12929,United Kingdom,0.0,311,1,117.85,2011-02-01T12:08:00.000+03:00,12,2,3,0
17265,United Kingdom,0.0,138,2,550.01,2011-07-24T10:49:00.000+03:00,10,7,1,0
13377,United Kingdom,0.0,396,2,1537.76,2010-11-08T12:20:00.000+03:00,12,11,2,0
15252,United Kingdom,0.0,36,5,1908.05,2011-11-03T13:30:00.000+03:00,13,11,5,0
15250,United Kingdom,0.0,640,1,60.0,2010-03-09T07:35:00.000+03:00,7,3,3,0
15925,United Kingdom,0.0,194,1,207.15,2011-05-29T15:35:00.000+03:00,15,5,1,0
15520,United Kingdom,0.0,1,1,320.7,2011-12-08T10:58:00.000+03:00,10,12,5,0
15364,United Kingdom,0.0,95,2,675.59,2011-09-05T09:46:00.000+03:00,9,9,2,0
17839,United Kingdom,0.0,42,1,318.15,2011-10-28T17:27:00.000+03:00,17,10,6,1
15256,United Kingdom,0.0,148,2,170.4,2011-07-14T11:47:00.000+03:00,11,7,5,0
16334,United Kingdom,0.0,492,1,242.31,2010-08-04T16:38:00.000+03:00,16,8,4,0
15678,United Kingdom,0.0,52,3,1570.32,2011-10-18T09:25:00.000+03:00,9,10,3,0
15784,United Kingdom,0.0,467,2,848.33,2010-08-29T10:38:00.000+03:00,10,8,1,0
18222,United Kingdom,0.0,92,1,415.72,2011-09-08T10:45:00.000+03:00,10,9,5,0
12967,United Kingdom,0.0,358,3,2244.32,2010-12-16T19:10:00.000+03:00,19,12,5,0
17344,United Kingdom,0.0,46,2,457.36,2011-10-24T12:56:00.000+03:00,12,10,2,0
15396,United Kingdom,0.0,112,1,288.18,2011-08-19T10:56:00.000+03:00,10,8,6,1
17296,United Kingdom,0.0,730,1,317.13,2009-12-09T14:01:00.000+03:00,14,12,4,0
16371,United Kingdom,0.0,448,1,157.2,2010-09-17T12:09:00.000+03:00,12,9,6,1
12893,United Kingdom,0.0,30,1,176.55,2011-11-09T12:34:00.000+03:00,12,11,4,0
18175,United Kingdom,0.0,675,1,176.1,2010-02-02T10:25:00.000+03:00,10,2,3,0
14240,United Kingdom,0.0,30,3,1247.49,2011-11-09T13:45:00.000+03:00,13,11,4,0
14453,United Kingdom,0.0,190,1,119.93,2011-06-02T14:15:00.000+03:00,14,6,5,0
14637,United Kingdom,0.0,677,1,106.68,2010-01-31T15:52:00.000+03:00,15,1,1,0
13284,United Kingdom,0.0,330,1,201.19,2011-01-13T09:23:00.000+03:00,9,1,5,0
16648,United Kingdom,0.0,42,3,649.4,2011-10-28T08:58:00.000+03:00,8,10,6,1
16630,United Kingdom,0.0,407,1,106.8,2010-10-28T14:30:00.000+03:00,14,10,5,0
12361,Belgium,4.0,287,4,511.25,2011-02-25T13:51:00.000+03:00,13,2,6,1
16022,United Kingdom,0.0,260,1,602.63,2011-03-24T13:16:00.000+03:00,13,3,5,0
14195,United Kingdom,0.0,201,2,274.4,2011-05-22T10:29:00.000+03:00,10,5,1,0
12565,Saudi Arabia,37.0,288,1,145.92,2011-02-24T10:34:00.000+03:00,10,2,5,0
15121,United Kingdom,0.0,50,2,457.72,2011-10-20T14:51:00.000+03:00,14,10,5,0
14990,United Kingdom,0.0,612,2,304.17,2010-04-06T13:54:00.000+03:00,13,4,3,0
15973,United Kingdom,0.0,366,3,604.3,2010-12-08T11:42:00.000+03:00,11,12,4,0
15390,Canada,23.0,396,2,1216.66,2010-11-08T15:19:00.000+03:00,15,11,2,0
16599,United Kingdom,0.0,385,1,172.8,2010-11-19T12:45:00.000+03:00,12,11,6,1
17547,United Kingdom,0.0,375,2,727.85,2010-11-29T09:41:00.000+03:00,9,11,2,0
17057,United Kingdom,0.0,596,1,294.74,2010-04-22T19:21:00.000+03:00,19,4,5,0
12387,Australia,10.0,415,1,143.94,2010-10-20T16:27:00.000+03:00,16,10,4,0
14836,United Kingdom,0.0,10,3,102.45,2011-11-29T16:45:00.000+03:00,16,11,3,0
13498,United Kingdom,0.0,730,1,206.9,2009-12-09T15:26:00.000+03:00,15,12,4,0
16601,United Kingdom,0.0,40,3,647.84,2011-10-30T11:09:00.000+03:00,11,10,1,0
18209,United Kingdom,0.0,28,1,139.1,2011-11-11T12:07:00.000+03:00,12,11,6,1
16491,United Kingdom,0.0,46,2,1469.34,2011-10-24T10:18:00.000+03:00,10,10,2,0
17979,United Kingdom,0.0,35,4,658.83,2011-11-04T12:05:00.000+03:00,12,11,6,1
12950,United Kingdom,0.0,8,2,284.2,2011-12-01T15:55:00.000+03:00,15,12,5,0
16800,United Kingdom,0.0,11,1,1122.33,2011-11-28T14:06:00.000+03:00,14,11,2,0
14642,United Kingdom,0.0,58,1,19.8,2011-10-12T11:08:00.000+03:00,11,10,4,0
13345,United Kingdom,0.0,287,1,389.5,2011-02-25T09:01:00.000+03:00,9,2,6,1
15837,United Kingdom,0.0,64,2,777.01,2011-10-06T09:01:00.000+03:00,9,10,5,0
14874,United Kingdom,0.0,535,1,68.28,2010-06-22T14:58:00.000+03:00,14,6,3,0
15905,United Kingdom,0.0,543,1,114.69,2010-06-14T16:00:00.000+03:00,16,6,2,0
14123,United Kingdom,0.0,733,1,436.18,2009-12-06T15:35:00.000+03:00,15,12,1,0
15041,United Kingdom,0.0,170,2,289.4,2011-06-22T16:16:00.000+03:00,16,6,4,0
12511,Greece,22.0,428,1,2911.46,2010-10-07T10:39:00.000+03:00,10,10,5,0
14860,United Kingdom,0.0,19,1,149.44,2011-11-20T14:17:00.000+03:00,14,11,1,0
15836,United Kingdom,0.0,50,1,137.37,2011-10-20T17:13:00.000+03:00,17,10,5,0
14084,United Kingdom,0.0,512,1,56.4,2010-07-15T14:36:00.000+03:00,14,7,5,0
13361,United Kingdom,0.0,472,2,1315.5,2010-08-24T14:56:00.000+03:00,14,8,3,0
14950,United Kingdom,0.0,19,1,371.2,2011-11-20T13:48:00.000+03:00,13,11,1,0
15207,United Kingdom,0.0,416,3,482.32,2010-10-19T13:29:00.000+03:00,13,10,3,0
13469,United Kingdom,0.0,653,1,82.4,2010-02-24T15:03:00.000+03:00,15,2,4,0
16070,United Kingdom,0.0,22,2,852.15,2011-11-17T15:50:00.000+03:00,15,11,5,0
16223,United Kingdom,0.0,374,2,1049.25,2010-11-30T11:50:00.000+03:00,11,11,3,0
15333,United Kingdom,0.0,208,1,238.0,2011-05-15T13:27:00.000+03:00,13,5,1,0
13086,United Kingdom,0.0,382,1,439.33,2010-11-22T10:28:00.000+03:00,10,11,2,0
16238,United Kingdom,0.0,422,1,63.66,2010-10-13T12:36:00.000+03:00,12,10,4,0
15930,United Kingdom,0.0,67,1,426.63,2011-10-03T14:52:00.000+03:00,14,10,2,0
12878,United Kingdom,0.0,236,2,854.99,2011-04-17T13:07:00.000+03:00,13,4,1,0
12954,United Kingdom,0.0,638,1,162.45,2010-03-11T10:16:00.000+03:00,10,3,5,0
17477,United Kingdom,0.0,612,2,1144.3,2010-04-06T10:06:00.000+03:00,10,4,3,0
15053,United Kingdom,0.0,4,3,519.59,2011-12-05T12:08:00.000+03:00,12,12,2,0
16116,United Kingdom,0.0,211,1,612.78,2011-05-12T12:01:00.000+03:00,12,5,5,0
16688,United Kingdom,0.0,1,4,1181.18,2011-12-08T15:24:00.000+03:00,15,12,5,0
14392,United Kingdom,0.0,432,1,266.4,2010-10-03T12:56:00.000+03:00,12,10,1,0
12495,Sweden,8.0,640,1,357.4,2010-03-09T10:53:00.000+03:00,10,3,3,0
17023,United Kingdom,0.0,417,3,800.18,2010-10-18T15:37:00.000+03:00,15,10,2,0
12979,United Arab Emirates,25.0,729,1,339.86,2009-12-10T15:45:00.000+03:00,15,12,5,0
14365,United Kingdom,0.0,394,2,634.68,2010-11-10T09:52:00.000+03:00,9,11,4,0
16846,United Kingdom,0.0,50,3,801.73,2011-10-20T13:55:00.000+03:00,13,10,5,0
17003,United Kingdom,0.0,402,4,828.21,2010-11-02T13:15:00.000+03:00,13,11,3,0
14760,United Kingdom,0.0,297,1,89.2,2011-02-15T16:27:00.000+03:00,16,2,3,0
15817,United Kingdom,0.0,420,3,2676.9,2010-10-15T11:07:00.000+03:00,11,10,6,1
14641,United Kingdom,0.0,21,1,110.46,2011-11-18T10:42:00.000+03:00,10,11,6,1
17339,United Kingdom,0.0,94,3,258.2,2011-09-06T13:29:00.000+03:00,13,9,3,0
14086,United Kingdom,0.0,462,1,39.95,2010-09-03T10:52:00.000+03:00,10,9,6,1
14833,United Kingdom,0.0,498,1,94.8,2010-07-29T10:06:00.000+03:00,10,7,5,0
13337,United Kingdom,0.0,546,1,1484.54,2010-06-11T13:27:00.000+03:00,13,6,6,1
17939,United Kingdom,0.0,159,1,99.14,2011-07-03T12:27:00.000+03:00,12,7,1,0
15284,United Kingdom,0.0,500,1,24.75,2010-07-27T13:25:00.000+03:00,13,7,3,0
13554,United Kingdom,0.0,380,7,1605.95,2010-11-24T15:05:00.000+03:00,15,11,4,0
15645,United Kingdom,0.0,18,3,891.97,2011-11-21T11:55:00.000+03:00,11,11,2,0
14523,United Kingdom,0.0,108,1,173.41,2011-08-23T13:13:00.000+03:00,13,8,3,0
16387,United Kingdom,0.0,322,5,801.34,2011-01-21T11:34:00.000+03:00,11,1,6,1
12688,Israel,24.0,113,1,3658.89,2011-08-18T08:49:00.000+03:00,8,8,5,0
13400,United Kingdom,0.0,582,1,306.51,2010-05-06T09:00:00.000+03:00,9,5,5,0
17156,United Kingdom,0.0,491,1,584.31,2010-08-05T11:30:00.000+03:00,11,8,5,0
17668,United Kingdom,0.0,1,2,347.75,2011-12-08T13:25:00.000+03:00,13,12,5,0
17569,United Kingdom,0.0,332,1,330.7,2011-01-11T14:15:00.000+03:00,14,1,3,0
14778,United Kingdom,0.0,127,2,730.86,2011-08-04T15:23:00.000+03:00,15,8,5,0
18084,United Kingdom,0.0,383,1,88.5,2010-11-21T15:47:00.000+03:00,15,11,1,0
17595,United Kingdom,0.0,12,2,386.69,2011-11-27T16:08:00.000+03:00,16,11,1,0
15275,United Kingdom,0.0,37,1,557.54,2011-11-02T11:20:00.000+03:00,11,11,4,0
17891,United Kingdom,0.0,162,1,203.86,2011-06-30T20:08:00.000+03:00,20,6,5,0
14179,United Kingdom,0.0,40,2,701.57,2011-10-30T12:07:00.000+03:00,12,10,1,0
15604,United Kingdom,0.0,52,1,216.39,2011-10-18T14:47:00.000+03:00,14,10,3,0
13828,United Kingdom,0.0,22,1,168.45,2011-11-17T16:02:00.000+03:00,16,11,5,0
17998,United Kingdom,0.0,380,3,423.9,2010-11-24T15:31:00.000+03:00,15,11,4,0
16078,United Kingdom,0.0,283,2,357.95,2011-03-01T09:47:00.000+03:00,9,3,3,0
18213,United Kingdom,0.0,236,1,232.48,2011-04-17T10:21:00.000+03:00,10,4,1,0
15909,United Kingdom,0.0,173,1,191.94,2011-06-19T10:38:00.000+03:00,10,6,1,0
17590,United Kingdom,0.0,2,3,1452.54,2011-12-07T12:55:00.000+03:00,12,12,4,0
15496,United Kingdom,0.0,631,1,146.14,2010-03-18T13:16:00.000+03:00,13,3,5,0
17670,United Kingdom,0.0,227,1,205.7,2011-04-26T09:12:00.000+03:00,9,4,3,0
17791,United Kingdom,0.0,29,1,106.1,2011-11-10T12:09:00.000+03:00,12,11,5,0
16328,United Kingdom,0.0,563,1,310.83,2010-05-25T14:02:00.000+03:00,14,5,3,0
12880,United Kingdom,0.0,381,2,613.73,2010-11-23T10:50:00.000+03:00,10,11,3,0
17654,United Kingdom,0.0,277,1,117.55,2011-03-07T13:17:00.000+03:00,13,3,2,0
17989,United Kingdom,0.0,379,1,185.85,2010-11-25T13:49:00.000+03:00,13,11,5,0
13176,United Kingdom,0.0,46,1,387.53,2011-10-24T15:43:00.000+03:00,15,10,2,0
14238,United Kingdom,0.0,326,3,359.35,2011-01-17T14:40:00.000+03:00,14,1,2,0
14520,United Kingdom,0.0,1,1,43.2,2011-12-08T09:46:00.000+03:00,9,12,5,0
12429,Austria,12.0,227,1,437.98,2011-04-26T11:44:00.000+03:00,11,4,3,0
15224,United Kingdom,0.0,358,5,776.86,2010-12-16T15:02:00.000+03:00,15,12,5,0
13398,United Kingdom,0.0,192,2,656.42,2011-05-31T13:17:00.000+03:00,13,5,3,0
17431,United Kingdom,0.0,313,1,372.7,2011-01-30T14:36:00.000+03:00,14,1,1,0
14433,United Kingdom,0.0,465,1,280.7,2010-08-31T12:35:00.000+03:00,12,8,3,0
14125,United Kingdom,0.0,10,3,2720.63,2011-11-29T12:47:00.000+03:00,12,11,3,0
13388,United Kingdom,0.0,131,3,1116.05,2011-07-31T12:52:00.000+03:00,12,7,1,0
13226,United Kingdom,0.0,273,2,312.46,2011-03-11T14:35:00.000+03:00,14,3,6,1
16876,United Kingdom,0.0,403,1,136.01,2010-11-01T11:59:00.000+03:00,11,11,2,0
13212,United Kingdom,0.0,19,3,786.83,2011-11-20T12:40:00.000+03:00,12,11,1,0
14557,United Kingdom,0.0,85,1,287.44,2011-09-15T15:48:00.000+03:00,15,9,5,0
13676,United Kingdom,0.0,539,2,191.4,2010-06-18T17:30:00.000+03:00,17,6,6,1
16179,United Kingdom,0.0,60,1,215.83,2011-10-10T09:41:00.000+03:00,9,10,2,0
14144,United Kingdom,0.0,486,1,30.6,2010-08-10T15:17:00.000+03:00,15,8,3,0
16925,United Kingdom,0.0,540,1,125.65,2010-06-17T15:03:00.000+03:00,15,6,5,0
17541,United Kingdom,0.0,509,1,119.86,2010-07-18T11:36:00.000+03:00,11,7,1,0
13933,United Kingdom,0.0,109,2,608.79,2011-08-22T14:03:00.000+03:00,14,8,2,0
16944,United Kingdom,0.0,609,1,101.36,2010-04-09T11:03:00.000+03:00,11,4,6,1
13444,United Kingdom,0.0,374,2,612.78,2010-11-30T13:02:00.000+03:00,13,11,3,0
13917,United Kingdom,0.0,49,2,272.04,2011-10-21T09:56:00.000+03:00,9,10,6,1
15725,United Kingdom,0.0,15,1,415.25,2011-11-24T14:51:00.000+03:00,14,11,5,0
12453,Austria,12.0,134,1,707.09,2011-07-28T14:08:00.000+03:00,14,7,5,0
15664,United Kingdom,0.0,50,4,1254.03,2011-10-20T10:57:00.000+03:00,10,10,5,0
17493,United Kingdom,0.0,385,1,100.91,2010-11-19T16:57:00.000+03:00,16,11,6,1
12534,Germany,1.0,130,1,1089.18,2011-08-01T10:26:00.000+03:00,10,8,2,0
13699,United Kingdom,0.0,155,2,764.15,2011-07-07T16:51:00.000+03:00,16,7,5,0
18281,United Kingdom,0.0,180,2,201.14,2011-06-12T10:53:00.000+03:00,10,6,1,0
17928,United Kingdom,0.0,45,3,230.66,2011-10-25T13:52:00.000+03:00,13,10,3,0
17973,United Kingdom,0.0,51,1,331.28,2011-10-19T10:34:00.000+03:00,10,10,4,0
14061,United Kingdom,0.0,724,2,553.43,2009-12-15T17:56:00.000+03:00,17,12,3,0
14463,United Kingdom,0.0,98,4,486.75,2011-09-02T15:20:00.000+03:00,15,9,6,1
17736,United Kingdom,0.0,9,3,377.44,2011-11-30T15:36:00.000+03:00,15,11,4,0
17393,United Kingdom,0.0,410,2,276.63,2010-10-25T11:10:00.000+03:00,11,10,2,0
18020,United Kingdom,0.0,543,1,190.48,2010-06-14T12:31:00.000+03:00,12,6,2,0
17327,United Kingdom,0.0,409,2,146.05,2010-10-26T09:54:00.000+03:00,9,10,3,0
14793,United Kingdom,0.0,21,2,625.9,2011-11-18T14:50:00.000+03:00,14,11,6,1
13701,United Kingdom,0.0,446,1,161.0,2010-09-19T12:39:00.000+03:00,12,9,1,0
17074,United Kingdom,0.0,562,1,203.05,2010-05-26T12:04:00.000+03:00,12,5,4,0
15210,United Kingdom,0.0,225,3,967.39,2011-04-28T16:11:00.000+03:00,16,4,5,0
16346,United Kingdom,0.0,385,1,216.95,2010-11-19T15:55:00.000+03:00,15,11,6,1
13518,United Kingdom,0.0,85,1,613.24,2011-09-15T10:29:00.000+03:00,10,9,5,0
13998,United Kingdom,0.0,446,3,566.7,2010-09-19T10:20:00.000+03:00,10,9,1,0
13007,United Kingdom,0.0,579,1,175.25,2010-05-09T10:38:00.000+03:00,10,5,1,0
15621,United Kingdom,0.0,4,3,202.01,2011-12-05T14:01:00.000+03:00,14,12,2,0
14308,United Kingdom,0.0,549,2,1147.02,2010-06-08T16:48:00.000+03:00,16,6,3,0
17778,United Kingdom,0.0,661,1,72.9,2010-02-16T12:44:00.000+03:00,12,2,3,0
13210,United Kingdom,0.0,93,1,293.0,2011-09-07T08:18:00.000+03:00,8,9,4,0
14567,United Kingdom,0.0,56,2,1530.36,2011-10-14T10:21:00.000+03:00,10,10,6,1
16727,United Kingdom,0.0,364,4,1225.97,2010-12-10T13:48:00.000+03:00,13,12,6,1
16989,United Kingdom,0.0,7,3,110.55,2011-12-02T16:39:00.000+03:00,16,12,6,1
18146,United Kingdom,0.0,140,2,160.35,2011-07-22T12:08:00.000+03:00,12,7,6,1
13829,United Kingdom,0.0,421,1,102.0,2010-10-14T18:19:00.000+03:00,18,10,5,0
12907,United Kingdom,0.0,395,2,508.91,2010-11-09T12:08:00.000+03:00,12,11,3,0
15565,United Kingdom,0.0,50,2,173.16,2011-10-20T14:33:00.000+03:00,14,10,5,0
16617,United Kingdom,0.0,235,1,91.85,2011-04-18T10:35:00.000+03:00,10,4,2,0
16673,United Kingdom,0.0,679,1,171.13,2010-01-29T14:22:00.000+03:00,14,1,6,1
17826,United Kingdom,0.0,374,1,133.34,2010-11-30T13:23:00.000+03:00,13,11,3,0
15014,United Kingdom,0.0,43,2,175.17,2011-10-27T20:07:00.000+03:00,20,10,5,0
14374,United Kingdom,0.0,541,1,108.0,2010-06-16T14:25:00.000+03:00,14,6,4,0
12624,France,2.0,106,2,641.13,2011-08-25T15:04:00.000+03:00,15,8,5,0
15667,United Kingdom,0.0,39,1,301.32,2011-10-31T10:56:00.000+03:00,10,10,2,0
16178,United Kingdom,0.0,138,2,546.6,2011-07-24T16:05:00.000+03:00,16,7,1,0
15609,United Kingdom,0.0,184,1,298.48,2011-06-08T13:00:00.000+03:00,13,6,4,0
17820,United Kingdom,0.0,374,1,165.49,2010-11-30T17:43:00.000+03:00,17,11,3,0
12394,Belgium,4.0,217,1,381.08,2011-05-06T14:01:00.000+03:00,14,5,6,1
16716,United Kingdom,0.0,266,1,166.8,2011-03-18T10:03:00.000+03:00,10,3,6,1
15590,United Kingdom,0.0,382,5,1451.6,2010-11-22T14:49:00.000+03:00,14,11,2,0
17456,United Kingdom,0.0,365,2,945.32,2010-12-09T15:23:00.000+03:00,15,12,5,0
13087,United Kingdom,0.0,726,1,313.64,2009-12-13T15:16:00.000+03:00,15,12,1,0
17566,United Kingdom,0.0,8,2,869.77,2011-12-01T19:54:00.000+03:00,19,12,5,0
17514,United Kingdom,0.0,128,2,522.0,2011-08-03T15:45:00.000+03:00,15,8,4,0
16802,United Kingdom,0.0,679,2,582.61,2010-01-29T13:44:00.000+03:00,13,1,6,1
16519,United Kingdom,0.0,25,4,439.06,2011-11-14T15:41:00.000+03:00,15,11,2,0
13944,United Kingdom,0.0,653,1,192.87,2010-02-24T15:02:00.000+03:00,15,2,4,0
13671,United Kingdom,0.0,394,1,172.6,2010-11-10T10:50:00.000+03:00,10,11,4,0
15583,United Kingdom,0.0,376,1,95.96,2010-11-28T15:04:00.000+03:00,15,11,1,0
12491,France,2.0,38,1,413.6,2011-11-01T12:18:00.000+03:00,12,11,3,0
17065,United Kingdom,0.0,637,2,194.7,2010-03-12T11:41:00.000+03:00,11,3,6,1
17390,United Kingdom,0.0,420,1,149.3,2010-10-15T11:29:00.000+03:00,11,10,6,1
16821,United Kingdom,0.0,381,1,113.35,2010-11-23T10:04:00.000+03:00,10,11,3,0
14349,United Kingdom,0.0,10,1,133.5,2011-11-29T15:39:00.000+03:00,15,11,3,0
18032,United Kingdom,0.0,334,1,73.5,2011-01-09T15:32:00.000+03:00,15,1,1,0
14331,United Kingdom,0.0,124,2,462.66,2011-08-07T13:17:00.000+03:00,13,8,1,0
18261,United Kingdom,0.0,43,2,324.24,2011-10-27T15:36:00.000+03:00,15,10,5,0
12568,Germany,1.0,644,1,70.0,2010-03-05T09:15:00.000+03:00,9,3,6,1
14599,United Kingdom,0.0,390,2,457.89,2010-11-14T14:49:00.000+03:00,14,11,1,0
13436,United Kingdom,0.0,1,1,196.89,2011-12-08T10:33:00.000+03:00,10,12,5,0
13352,United Kingdom,0.0,60,1,397.98,2011-10-10T13:55:00.000+03:00,13,10,2,0
12786,Netherlands,6.0,609,1,608.5,2010-04-09T12:12:00.000+03:00,12,4,6,1
14753,United Kingdom,0.0,87,2,861.95,2011-09-13T14:50:00.000+03:00,14,9,3,0
12543,Spain,3.0,448,1,835.05,2010-09-17T15:51:00.000+03:00,15,9,6,1
17976,United Kingdom,0.0,372,1,321.79,2010-12-02T13:49:00.000+03:00,13,12,5,0
13091,United Kingdom,0.0,28,3,1801.8,2011-11-11T15:54:00.000+03:00,15,11,6,1
16273,United Kingdom,0.0,648,2,318.34,2010-03-01T13:24:00.000+03:00,13,3,2,0
16077,United Kingdom,0.0,625,1,66.0,2010-03-24T10:42:00.000+03:00,10,3,4,0
14906,United Kingdom,0.0,445,1,68.44,2010-09-20T16:30:00.000+03:00,16,9,2,0
17502,United Kingdom,0.0,9,4,658.86,2011-11-30T13:13:00.000+03:00,13,11,4,0
15163,United Kingdom,0.0,18,2,295.77,2011-11-21T13:10:00.000+03:00,13,11,2,0
16694,United Kingdom,0.0,723,1,98.3,2009-12-16T15:45:00.000+03:00,15,12,4,0
17914,United Kingdom,0.0,3,1,266.48,2011-12-06T11:58:00.000+03:00,11,12,3,0
16741,United Kingdom,0.0,625,1,173.06,2010-03-24T15:15:00.000+03:00,15,3,4,0
16124,United Kingdom,0.0,317,4,1705.29,2011-01-26T14:45:00.000+03:00,14,1,4,0
13326,United Kingdom,0.0,432,1,281.76,2010-10-03T16:00:00.000+03:00,16,10,1,0
15330,United Kingdom,0.0,32,1,29.76,2011-11-07T17:50:00.000+03:00,17,11,2,0
15019,United Kingdom,0.0,266,1,252.81,2011-03-18T12:35:00.000+03:00,12,3,6,1
14340,United Kingdom,0.0,218,1,134.7,2011-05-05T09:44:00.000+03:00,9,5,5,0
17986,United Kingdom,0.0,56,1,20.8,2011-10-14T14:22:00.000+03:00,14,10,6,1
16222,United Kingdom,0.0,318,2,1272.05,2011-01-25T13:38:00.000+03:00,13,1,3,0
13556,United Kingdom,0.0,429,2,186.9,2010-10-06T16:44:00.000+03:00,16,10,4,0
16063,United Kingdom,0.0,260,1,335.32,2011-03-24T14:56:00.000+03:00,14,3,5,0
12945,United Kingdom,0.0,288,2,842.11,2011-02-24T14:15:00.000+03:00,14,2,5,0
12384,Switzerland,7.0,28,2,585.27,2011-11-11T08:39:00.000+03:00,8,11,6,1
16117,United Kingdom,0.0,189,3,654.4,2011-06-03T11:42:00.000+03:00,11,6,6,1
14843,United Kingdom,0.0,436,1,211.8,2010-09-29T12:39:00.000+03:00,12,9,4,0
17529,United Kingdom,0.0,610,2,1240.25,2010-04-08T17:51:00.000+03:00,17,4,5,0
13332,United Kingdom,0.0,14,1,350.9,2011-11-25T13:30:00.000+03:00,13,11,6,1
15852,United Kingdom,0.0,186,3,257.26,2011-06-06T11:22:00.000+03:00,11,6,2,0
12715,Sweden,8.0,106,1,343.36,2011-08-25T15:22:00.000+03:00,15,8,5,0
14429,United Kingdom,0.0,403,1,516.28,2010-11-01T10:08:00.000+03:00,10,11,2,0
13298,United Kingdom,0.0,1,1,90.0,2011-12-08T13:11:00.000+03:00,13,12,5,0
13653,United Kingdom,0.0,487,1,152.2,2010-08-09T08:19:00.000+03:00,8,8,2,0
15049,United Kingdom,0.0,273,1,40.05,2011-03-11T12:13:00.000+03:00,12,3,6,1
17729,United Kingdom,0.0,596,1,438.65,2010-04-22T15:03:00.000+03:00,15,4,5,0
15087,United Kingdom,0.0,281,1,220.06,2011-03-03T10:34:00.000+03:00,10,3,5,0
18018,United Kingdom,0.0,108,4,161.49,2011-08-23T17:37:00.000+03:00,17,8,3,0
12449,Denmark,14.0,410,1,90.0,2010-10-25T12:21:00.000+03:00,12,10,2,0
17803,United Kingdom,0.0,392,1,184.66,2010-11-12T13:53:00.000+03:00,13,11,6,1
17971,United Kingdom,0.0,548,1,161.94,2010-06-09T14:04:00.000+03:00,14,6,4,0
12772,Portugal,5.0,59,1,892.47,2011-10-11T09:19:00.000+03:00,9,10,3,0
16397,United Kingdom,0.0,628,1,123.13,2010-03-21T15:36:00.000+03:00,15,3,1,0
12446,RSA,30.0,57,1,1002.31,2011-10-13T12:50:00.000+03:00,12,10,5,0
16793,United Kingdom,0.0,57,1,243.84,2011-10-13T15:08:00.000+03:00,15,10,5,0
15474,United Kingdom,0.0,595,1,150.35,2010-04-23T11:14:00.000+03:00,11,4,6,1
17551,United Kingdom,0.0,359,1,290.34,2010-12-15T14:12:00.000+03:00,14,12,4,0
